160     // Pixel 1  Row: 1
157     // Pixel 1245  
157     // Pixel 1246  
156     // Pixel 1247  
156     // Pixel 1248  
157     // Pixel 1249  
156     // Pixel 1250  
155     // Pixel 1251  
153     // Pixel 1252  
151     // Pixel 1253  
150     // Pixel 1254  
148     // Pixel 1255  
148     // Pixel 1256  
144     // Pixel 1257  
166     // Pixel 1258  
202     // Pixel 1259  
219     // Pixel 1260  
231     // Pixel 1261  
217     // Pixel 1262  
153     // Pixel 1263  
102     // Pixel 1264  
115     // Pixel 1265  
109     // Pixel 1266  
115     // Pixel 1267  
125     // Pixel 1268  
127     // Pixel 1269  
120     // Pixel 1270  
91      // Pixel 1271  
53      // Pixel 1272  
47      // Pixel 1273  
50      // Pixel 1274  
53      // Pixel 1275  
54      // Pixel 1276  
53      // Pixel 1277  
51      // Pixel 1278  
50      // Pixel 1279  
50      // Pixel 1280  
166     // Pixel 1281  Row: 11
164     // Pixel 1282  
163     // Pixel 1283  
164     // Pixel 1284  
166     // Pixel 1285  
166     // Pixel 1286  
162     // Pixel 1287  
159     // Pixel 1288  
158     // Pixel 1289  
160     // Pixel 1290  
160     // Pixel 1291  
159     // Pixel 1292  
162     // Pixel 1293  
159     // Pixel 1294  
137     // Pixel 1295  
112     // Pixel 1296  
88      // Pixel 1297  
91      // Pixel 1298  
96      // Pixel 1299  
101     // Pixel 1300  
104     // Pixel 1301  
105     // Pixel 1302  
104     // Pixel 1303  
103     // Pixel 1304  
102     // Pixel 1305  
104     // Pixel 1306  
109     // Pixel 1307  
113     // Pixel 1308  
117     // Pixel 1309  
120     // Pixel 1310  
122     // Pixel 1311  
123     // Pixel 1312  
125     // Pixel 1313  
125     // Pixel 1314  
125     // Pixel 1315  
126     // Pixel 1316  
126     // Pixel 1317  
126     // Pixel 1318  
127     // Pixel 1319  
127     // Pixel 1320  
131     // Pixel 1321  
128     // Pixel 1322  
126     // Pixel 1323  
127     // Pixel 1324  
130     // Pixel 1325  
132     // Pixel 1326  
130     // Pixel 1327  
127     // Pixel 1328  
127     // Pixel 1329  
128     // Pixel 1330  
128     // Pixel 1331  
127     // Pixel 1332  
125     // Pixel 1333  
123     // Pixel 1334  
123     // Pixel 1335  
124     // Pixel 1336  
116     // Pixel 1337  
119     // Pixel 1338  
122     // Pixel 1339  
121     // Pixel 1340  
120     // Pixel 1341  
122     // Pixel 1342  
129     // Pixel 1343  
135     // Pixel 1344  
135     // Pixel 1345  
131     // Pixel 1346  
127     // Pixel 1347  
125     // Pixel 1348  
126     // Pixel 1349  
127     // Pixel 1350  
128     // Pixel 1351  
128     // Pixel 1352  
127     // Pixel 1353  
128     // Pixel 1354  
128     // Pixel 1355  
128     // Pixel 1356  
126     // Pixel 1357  
122     // Pixel 1358  
119     // Pixel 1359  
117     // Pixel 1360  
112     // Pixel 1361  
109     // Pixel 1362  
113     // Pixel 1363  
126     // Pixel 1364  
138     // Pixel 1365  
145     // Pixel 1366  
149     // Pixel 1367  
153     // Pixel 1368  
155     // Pixel 1369  
155     // Pixel 1370  
156     // Pixel 1371  
156     // Pixel 1372  
156     // Pixel 1373  
156     // Pixel 1374  
155     // Pixel 1375  
155     // Pixel 1376  
157     // Pixel 1377  
156     // Pixel 1378  
154     // Pixel 1379  
152     // Pixel 1380  
150     // Pixel 1381  
148     // Pixel 1382  
146     // Pixel 1383  
145     // Pixel 1384  
142     // Pixel 1385  
146     // Pixel 1386  
181     // Pixel 1387  
220     // Pixel 1388  
224     // Pixel 1389  
227     // Pixel 1390  
199     // Pixel 1391  
117     // Pixel 1392  
111     // Pixel 1393  
103     // Pixel 1394  
116     // Pixel 1395  
132     // Pixel 1396  
120     // Pixel 1397  
90      // Pixel 1398  
59      // Pixel 1399  
34      // Pixel 1400  
48      // Pixel 1401  
51      // Pixel 1402  
55      // Pixel 1403  
56      // Pixel 1404  
54      // Pixel 1405  
49      // Pixel 1406  
46      // Pixel 1407  
45      // Pixel 1408  
162     // Pixel 1409  Row: 12
161     // Pixel 1410  
162     // Pixel 1411  
166     // Pixel 1412  
166     // Pixel 1413  
159     // Pixel 1414  
153     // Pixel 1415  
150     // Pixel 1416  
154     // Pixel 1417  
158     // Pixel 1418  
160     // Pixel 1419  
161     // Pixel 1420  
163     // Pixel 1421  
159     // Pixel 1422  
137     // Pixel 1423  
113     // Pixel 1424  
88      // Pixel 1425  
91      // Pixel 1426  
96      // Pixel 1427  
101     // Pixel 1428  
104     // Pixel 1429  
105     // Pixel 1430  
105     // Pixel 1431  
104     // Pixel 1432  
102     // Pixel 1433  
105     // Pixel 1434  
109     // Pixel 1435  
114     // Pixel 1436  
118     // Pixel 1437  
121     // Pixel 1438  
122     // Pixel 1439  
123     // Pixel 1440  
125     // Pixel 1441  
125     // Pixel 1442  
125     // Pixel 1443  
126     // Pixel 1444  
127     // Pixel 1445  
127     // Pixel 1446  
128     // Pixel 1447  
128     // Pixel 1448  
132     // Pixel 1449  
130     // Pixel 1450  
127     // Pixel 1451  
128     // Pixel 1452  
130     // Pixel 1453  
130     // Pixel 1454  
128     // Pixel 1455  
125     // Pixel 1456  
127     // Pixel 1457  
129     // Pixel 1458  
130     // Pixel 1459  
132     // Pixel 1460  
133     // Pixel 1461  
137     // Pixel 1462  
142     // Pixel 1463  
146     // Pixel 1464  
153     // Pixel 1465  
155     // Pixel 1466  
155     // Pixel 1467  
150     // Pixel 1468  
140     // Pixel 1469  
128     // Pixel 1470  
120     // Pixel 1471  
116     // Pixel 1472  
120     // Pixel 1473  
124     // Pixel 1474  
128     // Pixel 1475  
128     // Pixel 1476  
125     // Pixel 1477  
124     // Pixel 1478  
126     // Pixel 1479  
128     // Pixel 1480  
127     // Pixel 1481  
127     // Pixel 1482  
128     // Pixel 1483  
127     // Pixel 1484  
125     // Pixel 1485  
122     // Pixel 1486  
118     // Pixel 1487  
116     // Pixel 1488  
112     // Pixel 1489  
109     // Pixel 1490  
112     // Pixel 1491  
125     // Pixel 1492  
138     // Pixel 1493  
144     // Pixel 1494  
147     // Pixel 1495  
149     // Pixel 1496  
153     // Pixel 1497  
153     // Pixel 1498  
154     // Pixel 1499  
155     // Pixel 1500  
155     // Pixel 1501  
154     // Pixel 1502  
153     // Pixel 1503  
153     // Pixel 1504  
155     // Pixel 1505  
154     // Pixel 1506  
152     // Pixel 1507  
150     // Pixel 1508  
148     // Pixel 1509  
146     // Pixel 1510  
144     // Pixel 1511  
143     // Pixel 1512  
141     // Pixel 1513  
141     // Pixel 1514  
160     // Pixel 1515  
207     // Pixel 1516  
214     // Pixel 1517  
219     // Pixel 1518  
227     // Pixel 1519  
168     // Pixel 1520  
107     // Pixel 1521  
107     // Pixel 1522  
121     // Pixel 1523  
122     // Pixel 1524  
89      // Pixel 1525  
56      // Pixel 1526  
46      // Pixel 1527  
46      // Pixel 1528  
51      // Pixel 1529  
54      // Pixel 1530  
55      // Pixel 1531  
55      // Pixel 1532  
51      // Pixel 1533  
47      // Pixel 1534  
45      // Pixel 1535  
44      // Pixel 1536  
157     // Pixel 1537  Row: 13
158     // Pixel 1538  
164     // Pixel 1539  
169     // Pixel 1540  
164     // Pixel 1541  
152     // Pixel 1542  
144     // Pixel 1543  
143     // Pixel 1544  
152     // Pixel 1545  
158     // Pixel 1546  
162     // Pixel 1547  
162     // Pixel 1548  
164     // Pixel 1549  
159     // Pixel 1550  
137     // Pixel 1551  
114     // Pixel 1552  
87      // Pixel 1553  
91      // Pixel 1554  
96      // Pixel 1555  
101     // Pixel 1556  
104     // Pixel 1557  
105     // Pixel 1558  
105     // Pixel 1559  
105     // Pixel 1560  
104     // Pixel 1561  
106     // Pixel 1562  
110     // Pixel 1563  
115     // Pixel 1564  
119     // Pixel 1565  
122     // Pixel 1566  
124     // Pixel 1567  
124     // Pixel 1568  
125     // Pixel 1569  
126     // Pixel 1570  
126     // Pixel 1571  
127     // Pixel 1572  
128     // Pixel 1573  
129     // Pixel 1574  
130     // Pixel 1575  
130     // Pixel 1576  
128     // Pixel 1577  
128     // Pixel 1578  
128     // Pixel 1579  
129     // Pixel 1580  
129     // Pixel 1581  
130     // Pixel 1582  
130     // Pixel 1583  
130     // Pixel 1584  
140     // Pixel 1585  
140     // Pixel 1586  
142     // Pixel 1587  
144     // Pixel 1588  
148     // Pixel 1589  
155     // Pixel 1590  
165     // Pixel 1591  
171     // Pixel 1592  
186     // Pixel 1593  
184     // Pixel 1594  
182     // Pixel 1595  
180     // Pixel 1596  
174     // Pixel 1597  
165     // Pixel 1598  
153     // Pixel 1599  
144     // Pixel 1600  
118     // Pixel 1601  
117     // Pixel 1602  
119     // Pixel 1603  
125     // Pixel 1604  
132     // Pixel 1605  
134     // Pixel 1606  
128     // Pixel 1607  
122     // Pixel 1608  
125     // Pixel 1609  
126     // Pixel 1610  
126     // Pixel 1611  
126     // Pixel 1612  
124     // Pixel 1613  
121     // Pixel 1614  
117     // Pixel 1615  
115     // Pixel 1616  
112     // Pixel 1617  
108     // Pixel 1618  
111     // Pixel 1619  
124     // Pixel 1620  
138     // Pixel 1621  
144     // Pixel 1622  
145     // Pixel 1623  
146     // Pixel 1624  
150     // Pixel 1625  
151     // Pixel 1626  
153     // Pixel 1627  
154     // Pixel 1628  
154     // Pixel 1629  
153     // Pixel 1630  
151     // Pixel 1631  
150     // Pixel 1632  
152     // Pixel 1633  
152     // Pixel 1634  
150     // Pixel 1635  
148     // Pixel 1636  
146     // Pixel 1637  
144     // Pixel 1638  
142     // Pixel 1639  
142     // Pixel 1640  
143     // Pixel 1641  
144     // Pixel 1642  
139     // Pixel 1643  
182     // Pixel 1644  
213     // Pixel 1645  
216     // Pixel 1646  
229     // Pixel 1647  
213     // Pixel 1648  
134     // Pixel 1649  
121     // Pixel 1650  
110     // Pixel 1651  
87      // Pixel 1652  
51      // Pixel 1653  
35      // Pixel 1654  
44      // Pixel 1655  
52      // Pixel 1656  
55      // Pixel 1657  
55      // Pixel 1658  
54      // Pixel 1659  
51      // Pixel 1660  
47      // Pixel 1661  
45      // Pixel 1662  
45      // Pixel 1663  
46      // Pixel 1664  
158     // Pixel 1665  Row: 14
161     // Pixel 1666  
168     // Pixel 1667  
171     // Pixel 1668  
159     // Pixel 1669  
141     // Pixel 1670  
135     // Pixel 1671  
140     // Pixel 1672  
153     // Pixel 1673  
160     // Pixel 1674  
164     // Pixel 1675  
163     // Pixel 1676  
164     // Pixel 1677  
159     // Pixel 1678  
138     // Pixel 1679  
116     // Pixel 1680  
85      // Pixel 1681  
89      // Pixel 1682  
94      // Pixel 1683  
99      // Pixel 1684  
103     // Pixel 1685  
104     // Pixel 1686  
104     // Pixel 1687  
104     // Pixel 1688  
104     // Pixel 1689  
107     // Pixel 1690  
111     // Pixel 1691  
116     // Pixel 1692  
120     // Pixel 1693  
123     // Pixel 1694  
124     // Pixel 1695  
125     // Pixel 1696  
125     // Pixel 1697  
126     // Pixel 1698  
127     // Pixel 1699  
128     // Pixel 1700  
129     // Pixel 1701  
130     // Pixel 1702  
131     // Pixel 1703  
131     // Pixel 1704  
123     // Pixel 1705  
127     // Pixel 1706  
130     // Pixel 1707  
131     // Pixel 1708  
129     // Pixel 1709  
130     // Pixel 1710  
134     // Pixel 1711  
137     // Pixel 1712  
145     // Pixel 1713  
146     // Pixel 1714  
147     // Pixel 1715  
148     // Pixel 1716  
152     // Pixel 1717  
159     // Pixel 1718  
168     // Pixel 1719  
175     // Pixel 1720  
175     // Pixel 1721  
173     // Pixel 1722  
172     // Pixel 1723  
177     // Pixel 1724  
185     // Pixel 1725  
191     // Pixel 1726  
191     // Pixel 1727  
189     // Pixel 1728  
173     // Pixel 1729  
148     // Pixel 1730  
121     // Pixel 1731  
112     // Pixel 1732  
120     // Pixel 1733  
130     // Pixel 1734  
129     // Pixel 1735  
122     // Pixel 1736  
123     // Pixel 1737  
124     // Pixel 1738  
125     // Pixel 1739  
124     // Pixel 1740  
122     // Pixel 1741  
119     // Pixel 1742  
115     // Pixel 1743  
113     // Pixel 1744  
111     // Pixel 1745  
107     // Pixel 1746  
110     // Pixel 1747  
124     // Pixel 1748  
139     // Pixel 1749  
145     // Pixel 1750  
145     // Pixel 1751  
145     // Pixel 1752  
148     // Pixel 1753  
150     // Pixel 1754  
152     // Pixel 1755  
153     // Pixel 1756  
153     // Pixel 1757  
152     // Pixel 1758  
150     // Pixel 1759  
148     // Pixel 1760  
149     // Pixel 1761  
148     // Pixel 1762  
147     // Pixel 1763  
146     // Pixel 1764  
144     // Pixel 1765  
143     // Pixel 1766  
142     // Pixel 1767  
141     // Pixel 1768  
145     // Pixel 1769  
144     // Pixel 1770  
127     // Pixel 1771  
156     // Pixel 1772  
208     // Pixel 1773  
220     // Pixel 1774  
221     // Pixel 1775  
226     // Pixel 1776  
190     // Pixel 1777  
137     // Pixel 1778  
84      // Pixel 1779  
53      // Pixel 1780  
38      // Pixel 1781  
40      // Pixel 1782  
48      // Pixel 1783  
46      // Pixel 1784  
55      // Pixel 1785  
54      // Pixel 1786  
52      // Pixel 1787  
48      // Pixel 1788  
45      // Pixel 1789  
45      // Pixel 1790  
47      // Pixel 1791  
49      // Pixel 1792  
162     // Pixel 1793  Row: 15
165     // Pixel 1794  
170     // Pixel 1795  
167     // Pixel 1796  
147     // Pixel 1797  
126     // Pixel 1798  
126     // Pixel 1799  
138     // Pixel 1800  
156     // Pixel 1801  
162     // Pixel 1802  
166     // Pixel 1803  
164     // Pixel 1804  
164     // Pixel 1805  
158     // Pixel 1806  
139     // Pixel 1807  
117     // Pixel 1808  
82      // Pixel 1809  
86      // Pixel 1810  
91      // Pixel 1811  
96      // Pixel 1812  
100     // Pixel 1813  
102     // Pixel 1814  
102     // Pixel 1815  
101     // Pixel 1816  
103     // Pixel 1817  
106     // Pixel 1818  
110     // Pixel 1819  
115     // Pixel 1820  
119     // Pixel 1821  
122     // Pixel 1822  
123     // Pixel 1823  
124     // Pixel 1824  
124     // Pixel 1825  
124     // Pixel 1826  
125     // Pixel 1827  
127     // Pixel 1828  
128     // Pixel 1829  
129     // Pixel 1830  
130     // Pixel 1831  
131     // Pixel 1832  
124     // Pixel 1833  
131     // Pixel 1834  
137     // Pixel 1835  
135     // Pixel 1836  
128     // Pixel 1837  
126     // Pixel 1838  
131     // Pixel 1839  
139     // Pixel 1840  
137     // Pixel 1841  
140     // Pixel 1842  
